,A♯ dim,A♯ maj,A♯ min,A dim,A maj,A min,B dim,B maj,B min,C♯ dim,C♯ maj,C♯ min,C dim,C maj,C min,D♯ dim,D♯ maj,D♯ min,D dim,D maj,D min,E dim,E maj,E min,F♯ dim,F♯ maj,F♯ min,F dim,F maj,F min,G♯ dim,G♯ maj,G♯ min,G dim,G maj,G min,N
C♯ maj,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0106666666666654,0.0,0.0123333333333333,12.37433333333333,0.0,23.751666666666672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083333333333328,0.0236666666666671,0.0,0.0086666666666666,0.0300000000000011,0.0066666666666668,2.752,0.0,0.0,0.0,4.510666666666666,0.0,0.0,0.0,0.0,0.024000000000001
C♯ min,0.0263333333333317,0.0,0.0,0.0273333333333347,0.0,0.0,0.0,0.0153333333333325,0.0,4.469999999999999,0.0120000000000004,20.73466666666667,6.658666666666671,0.0,0.0,0.0,0.0,0.0,0.0180000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.205333333333334,0.0,0.0,0.004,0.0,0.101333333333333
C dim,0.0353333333333338,0.0080000000000008,0.0,0.0126666666666666,0.0,0.0179999999999997,0.0,0.0,0.0,0.0,0.0,0.0089999999999994,43.10133333333333,0.0389999999999997,0.0,0.0,0.0386666666666664,0.0,0.0146666666666668,0.0,0.0,0.0179999999999989,0.0,0.0,0.0,0.0046666666666652,0.0,0.0183333333333335,0.0,0.0,0.0,0.0136666666666667,0.0,0.0113333333333329,0.0,0.0,0.0333333333333314
C maj,0.0,0.0,0.0176666666666669,0.0,0.0190000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.536,24.550000000000004,0.0066666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0220000000000002,0.0286666666666679,0.0,0.0,0.0,0.0,0.0106666666666654,0.0193333333333334,0.0116666666666667,0.0,0.0,0.0093333333333305
C min,0.0,0.0196666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229999999999988,0.0,0.0,25.907333333333334,0.0,6.581,0.0373333333333345,0.0899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0616666666666663
D♯ dim,0.0,0.0,0.0,0.0,0.0216666666666682,0.0,0.0,0.0,0.0,0.0169999999999994,0.0,0.0,3.5753333333333326,0.0216666666666682,0.0,18.075666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369999999999998,0.0,0.0,0.0,0.0,0.0016666666666667,0.0,0.0,0.0,0.0,0.0,0.0309999999999988
D♯ maj,0.0,0.0,0.0,0.0,0.0,0.0,0.0046666666666665,0.024,0.0,0.0066666666666663,0.0,0.0,25.636999999999993,0.0196666666666658,0.0,0.0,8.005000000000003,0.0210000000000007,0.0,0.0,0.0,0.0,0.0309999999999996,0.0,0.0,0.0230000000000001,0.0249999999999996,0.0046666666666652,0.0,0.0,0.0,0.0,0.0006666666666665,0.0,0.0,0.0,0.0556666666666636
D♯ min,0.0,0.0,0.0,0.0,0.0,0.0133333333333336,0.0,0.0,0.0030000000000001,0.0,0.0,0.0,22.75266666666667,0.0,0.0,0.0,0.0,3.7796666666666656,0.0,0.0,0.0,0.0,0.0,0.0180000000000006,0.0,0.0,0.0263333333333335,0.0,0.0,0.0,0.0169999999999994,0.0,0.0,0.0,0.0,0.0,0.0090000000000003
D dim,0.0,0.0,0.0,0.0,0.0,0.0199999999999995,0.0,0.0229999999999996,0.0,0.0,0.0,0.0,10.188,0.0,0.0,0.0,0.0,0.0,11.964333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0079999999999991,0.0,0.0,0.0,0.0,0.0,0.009333333333334,0.0,0.0,0.0,0.0,0.0443333333333306
D maj,0.0,0.0140000000000011,0.0079999999999991,0.0,0.0123333333333341,0.0,0.0,0.0,0.0,0.0,0.0,0.0150000000000005,23.94233333333333,0.004333333333335,0.0,0.0,0.0,0.0,0.0,2.5313333333333317,0.0,0.0,0.0,0.0,0.0,0.0,3.534,0.0,0.0,0.0,0.0,0.0079999999999991,0.0013333333333331,0.0,0.0,0.0,0.102333333333334
D min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136666666666673,0.0,0.0,0.0,0.0250000000000003,27.585,0.0,0.0,0.0180000000000002,0.0,0.0073333333333334,0.0,0.0,2.3320000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0066666666666663,0.0073333333333351,0.0,0.0146666666666663,0.027000000000001,0.0,0.0223333333333339,0.0309999999999988,0.0,0.0
E dim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156666666666662,0.0,0.0369999999999999,5.278666666666666,0.0,0.0,0.0,0.0096666666666678,0.0,0.0,0.0,0.0,5.345000000000002,0.0,1.2160000000000002,0.0,0.0,0.0249999999999985,0.0,0.0,0.0,0.0,0.0,0.0256666666666665,0.0363333333333333,0.0,0.0,0.0
E maj,0.0,0.0180000000000006,0.0,0.0,0.0,0.0,0.0,0.0076666666666653,0.0,0.0,0.0,0.057666666666666005,7.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.774000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169999999999994,0.0,0.0,0.0,0.0,0.0526666666666653
E min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.462333333333332,0.0,0.0,0.0,0.0,0.0,0.0229999999999996,0.0,0.0,0.0,0.0,7.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040000000000013,0.0039999999999995,0.0,0.0,0.0,0.0913333333333348
F♯ dim,0.0,0.0,0.0,0.0,0.0,0.0039999999999995,0.0,0.0356666666666694,0.0086666666666666,0.0350000000000001,0.0296666666666673,0.0,12.176666666666668,0.0,0.0,0.0026666666666663,0.0,0.0,0.0043333333333333,0.0,0.0,0.0,0.0,0.0223333333333339,19.224999999999998,0.0,0.0,0.0,0.0,0.049333333333333104,0.0,0.0,0.0739999999999997,0.0,0.0,0.0,0.0486666666666657
